user_id	history	indices	values
59	"[ 710 1596 2332   17 1553 2330  915  696  331 2800 2804  695 1789 1011
  734 2016  817 2426  951  856]"	"[1637 1634  631 1559  980 1207 1847 1193 1420   35  401 1143  415 1895
 1863 1708  447 1832 1051  626 1192   99  991  542  458 1802 1078 1200
 1445 1336 1346 2015]"	"[7.858999   7.6137576  7.542276   6.392425   6.325848   5.748151
 4.8321924  4.1959705  3.7766328  3.5675533  3.4782257  3.3347416
 3.1327467  3.0516188  2.8926725  2.6623647  2.44331    2.3531735
 2.1697779  2.0366244  1.9944538  1.965898   1.8947082  1.8811536
 1.6818721  1.0210536  0.94006336 0.89920074 0.6778495  0.6487653
 0.6344595  0.6225798 ]"
59	"[1596 2332   17 1553 2330  915  696  331 2800 2804  695 1789 1011  734
 2016  817 2426  951  856 1089]"	"[1637  392 1207  980 1847   35 1708 1559  542   99 1193  401 1895 1605
  177  415 1051 1863 1119 1746 2015  447 1346   61 1420 1078  759 1200
 1567 1634 1766  664]"	"[7.96442    7.162363   7.1485834  7.0627236  6.785053   5.6480536
 4.9953985  4.22274    4.211346   4.0000067  3.9868557  3.564615
 3.3988216  3.1275346  2.7125788  2.651637   2.6109843  2.5187953
 2.2666624  2.2176733  1.9297291  1.7453067  1.4003072  1.2305324
 1.1952193  1.1593416  1.1430564  1.0667707  0.9207517  0.87110996
 0.85848504 0.8428561 ]"
59	"[2332   17 1553 2330  915  696  331 2800 2804  695 1789 1011  734 2016
  817 2426  951  856 1089  909]"	"[1637 1425  980   35 1402 1420 1634 1207 1766 1915 1559  664 1605  855
 1230  415  542 1462  121 1708 1388  447  991   61 1847 1849 1895 1592
 1604 1193  599  401]"	"[7.0465927 6.6942735 5.884223  5.7153144 5.5004635 5.4399385 4.7024007
 4.6225295 4.316505  4.30423   4.2007923 3.8358386 3.3207433 3.2211452
 3.2071116 3.16278   3.1085813 2.7016711 2.3548355 2.130279  1.9358109
 1.8672277 1.8320141 1.8110487 1.7473881 1.6706448 1.5531675 1.5135549
 1.4446464 1.3613638 1.2812531 1.2805454]"
59	"[  17 1553 2330  915  696  331 2800 2804  695 1789 1011  734 2016  817
 2426  951  856 1089  909  608]"	"[ 642 1637  855   35  980 1402 1207  826 1131 1847  823  146 1605 1559
  803 1143  415  447 1388 1766 1336  664 1978 1915 1230 1420  139 1708
  313  905 1849 1051]"	"[8.89432    6.945678   6.879692   6.3570304  5.533879   4.9921823
 4.833923   4.27701    4.161045   3.6758118  3.198998   3.0025191
 2.893765   2.7937624  2.733341   2.6111078  2.5469317  2.5450528
 2.5392232  2.53556    2.29648    2.127045   1.9106841  1.821929
 1.5831723  1.3779705  1.2512239  1.2181658  1.1680064  1.0827029
 1.0805773  0.82471484]"
59	"[1553 2330  915  696  331 2800 2804  695 1789 1011  734 2016  817 2426
  951  856 1089  909  608  474]"	"[ 855 1125  852 1637  823 1402  447  826   35  803  121 1634 1336 1207
 1420 1559 1605 1131 1193  905  415 1230  626 1173  550  980  242  664
 1802  637  509  146]"	"[9.902832   8.951574   7.8176303  5.717526   5.612891   5.0596204
 4.754269   4.6591544  4.038117   3.1290104  3.123629   2.8528328
 2.543902   2.3306046  2.326119   2.277189   2.201631   2.164819
 2.106183   1.7578795  1.6119761  1.5985168  1.5643356  1.5233077
 1.4139477  1.2338816  1.1689442  1.1146538  1.0299904  0.82452846
 0.7855551  0.7615987 ]"
59	"[2330  915  696  331 2800 2804  695 1789 1011  734 2016  817 2426  951
  856 1089  909  608  474  865]"	"[1402 1159 1637 1559  242  550  855 1230 1462  991  542 1634 1193  121
  313  980  652 1207 1143 1605   35 1567 1802  905  233  421  415 1555
 1231  177  401 1131]"	"[9.127531   7.4832287  6.282816   5.165785   4.94432    4.7600546
 4.3644533  4.099194   3.7470407  3.3347704  3.2293255  2.9410343
 2.7291899  2.680613   2.5525765  2.4766724  2.4158704  2.2498412
 2.1265564  1.8830886  1.875028   1.7694874  1.5752866  1.5358374
 1.488925   1.4131733  1.1785961  0.93413395 0.822567   0.74016166
 0.69292504 0.56815803]"
59	"[ 915  696  331 2800 2804  695 1789 1011  734 2016  817 2426  951  856
 1089  909  608  474  865 2557]"	"[ 447 1847  823 1207 1637  803 1402  991 1336  139 1567 1143 1346 1462
  855 1850  242 1237 1802 1915 1193 1727 1555  664 1849  121 1131  146
 1195 1978  415 1388]"	"[8.360042  6.7088027 6.3874936 6.2869267 4.760635  4.6908545 4.6594596
 4.244972  4.1081786 3.7771204 3.6303074 3.5566144 3.2890403 3.2177777
 3.048058  2.96571   2.7493663 2.6954956 2.6788797 2.6474872 2.4675512
 2.3090982 2.2212255 2.2148643 2.131394  2.004919  1.9764367 1.8359061
 1.7024082 1.6802869 1.6184497 1.5158348]"
59	"[ 696  331 2800 2804  695 1789 1011  734 2016  817 2426  951  856 1089
  909  608  474  865 2557 3093]"	"[1194 1820 1637  505 1847  803 1230 1746  146 1143 1420 1567  447 1559
 1193 1605  980 1131 1078 1207  626  177 1802  242  664  855 1402 1195
  139  905 1336 1119]"	"[9.124089  7.698     7.563845  7.1240225 5.4782305 4.90011   4.321616
 4.174336  4.122758  4.0859833 3.310173  3.1240501 2.707362  2.4800098
 2.3627207 2.31271   2.2231855 2.100558  1.9031109 1.7064061 1.6566023
 1.5913584 1.5638521 1.5256605 1.496238  1.3310204 1.2308072 1.1845049
 1.1052608 1.0684211 0.9671637 0.9329792]"
59	"[ 331 2800 2804  695 1789 1011  734 2016  817 2426  951  856 1089  909
  608  474  865 2557 3093 1819]"	"[ 571 1637 1143 1847  313 2015 1230  980  826 1832  447  823 1634 1559
 1462  855  146  242  121 1051  421  458 1746 1863 1820  177 1802 1420
  966  122 1193 1402]"	"[8.972125   7.1833215  6.8544602  6.766385   5.731822   5.7180157
 4.677921   4.1658697  3.7302933  3.4290807  3.39161    3.3359795
 2.9329653  2.8950148  2.6905067  2.5836487  2.539614   2.3071203
 1.7740201  1.7660193  1.3288704  1.1835201  1.1631157  1.1578479
 1.064621   0.93855786 0.93243617 0.83335876 0.8102194  0.7811551
 0.7458671  0.7441533 ]"
59	"[2800 2804  695 1789 1011  734 2016  817 2426  951  856 1089  909  608
  474  865 2557 3093 1819 2739]"	"[ 855 1961 1402 1637 1230  823 1051  447 1847 1388  177 1462  542  313
 2015   35 1978  980 1193  421  905  550 1802 1746 1231 1131 1143 1559
 1587  458 1207  139]"	"[10.82841     7.4467063   7.0799932   6.359309    4.729278    4.2368565
  3.7724888   3.5552568   3.051681    2.9813063   2.8966362   2.7838202
  2.7303827   2.6490314   2.6467743   2.198872    2.0603664   1.921181
  1.7571259   1.6948745   1.6252635   1.5912055   1.4681191   1.4021134
  1.1810424   1.1115285   1.0741683   1.0684546   0.9827187   0.90336275
  0.8771676   0.8249369 ]"
59	"[2804  695 1789 1011  734 2016  817 2426  951  856 1089  909  608  474
  865 2557 3093 1819 2739 1833]"	"[ 575  121 1637  421 1193 1402  139  177  803 1230 1634 1847 2015 1051
 1143  991  855 1567  415  447 1178  980 1746 1231 1131 1863  409  823
 1508  550 1605  664]"	"[9.351984  7.97873   7.753104  6.1561537 4.6678944 4.4086423 3.5970726
 3.536076  3.5351462 3.3722596 3.193481  3.0806181 3.028677  2.8167396
 2.732047  2.6932993 2.5833902 2.4213881 2.2107985 2.0041754 1.9987679
 1.9689565 1.8932359 1.8735621 1.6894263 1.6591787 1.5447222 1.5392405
 1.5286806 1.41664   1.3627214 1.3540516]"
59	"[ 695 1789 1011  734 2016  817 2426  951  856 1089  909  608  474  865
 2557 3093 1819 2739 1833  995]"	"[ 626 1286  313 1637  177 1230  803  533 1402  823 1895  421  447 1846
 2015 1746 1207   61 1143 1708 1231 1847  415 1051  139 1193 1605 1420
  905 1200 1863  855]"	"[11.746524    7.92346     5.92762     5.785321    4.4842005   4.2484765
  4.0785003   4.0746126   3.8164344   3.3685431   3.1957176   2.988986
  2.702022    2.4535003   2.3311281   2.2317214   2.1488853   2.0662472
  1.9905006   1.9325391   1.8906739   1.8240097   1.794302    1.6216441
  1.2274963   1.1952695   1.1906593   1.1746337   1.0289857   0.9612208
  0.95031035  0.88247514]"
59	"[1789 1011  734 2016  817 2426  951  856 1089  909  608  474  865 2557
 3093 1819 2739 1833  995  981]"	"[1637  344  680 1499 1207  823 1846 1605  542  855  852  626 1978  146
  415 1915  991 1166  905  826  803 2015  406 1193 1402  619 1173 1336
 1556 1388  664 1462]"	"[10.1939945   9.351457    5.2521105   5.0740385   4.9694576   4.968738
  4.703674    4.657654    4.2374954   4.057409    3.328785    3.2903576
  3.2859447   2.9460263   2.712417    2.4752443   2.3350053   2.2383606
  2.0427525   1.7547688   1.7342442   1.7314456   1.6690491   1.4696968
  1.3581976   1.2924876   1.0664455   1.0451882   0.9820443   0.97988045
  0.9207467   0.8155285 ]"
59	"[1011  734 2016  817 2426  951  856 1089  909  608  474  865 2557 3093
 1819 2739 1833  995  981  513]"	"[ 626  251 1637 1462 1388  415 1846  980 1567 1402 1166 1605  458 1230
  421  139  401 1231  409 1143 1420 1559 1895  855 1051  447  533  121
 1746 1546  233  542]"	"[11.020912   10.408998    8.358185    4.5676136   4.2253256   4.1383233
  3.245033    3.161429    2.8967493   2.4620104   2.446133    2.445568
  2.2684066   2.1915402   1.9863874   1.8365744   1.7841121   1.7675774
  1.7068763   1.5317329   1.4951978   1.4762572   1.4098898   1.402932
  1.3488629   1.2894343   1.2712251   1.2162513   1.1055791   1.0338843
  0.9984127   0.91221297]"
59	"[ 734 2016  817 2426  951  856 1089  909  608  474  865 2557 3093 1819
 2739 1833  995  981  513  839]"	"[1562 1207 1637  415  823  980  447   35 1981 1634 1766 1847 1051  542
  803 2015 1556   99 1559 1230 1895  177 1318 1420 1832 1200  905 1193
 1424 1884 1211 1111]"	"[8.054244   7.117125   6.3019934  6.1816034  5.8929543  5.8038282
 5.6555543  4.8590374  4.7852154  4.496938   3.6903508  3.061782
 2.9990442  2.9297502  2.8531487  2.7758439  2.6560845  2.3388186
 2.295362   2.136222   1.8315696  1.6661528  1.6302137  1.5969822
 1.4407742  1.3852674  1.2753174  1.2152019  1.0900598  1.0449388
 1.0203686  0.95000124]"
59	"[2016  817 2426  951  856 1089  909  608  474  865 2557 3093 1819 2739
 1833  995  981  513  839  444]"	"[1637  661 1207 1634  447 1402  991 1462  980  146 1051  855  401   35
  823 1847  415 1567 1592 1231 1131 1708  458  177 1846 1193 1556 1555
 1605 1554  313 1195]"	"[9.670665   9.106687   8.978327   6.350688   5.4358134  4.460887
 4.244075   3.6084077  3.4182804  3.3980079  3.3751066  2.9648366
 2.4204385  2.1604552  1.9708617  1.9301351  1.6207732  1.5828192
 1.3379024  1.2903159  1.2448275  1.2405789  1.170578   0.9944481
 0.9445946  0.9330931  0.82117534 0.81858337 0.6753893  0.66103995
 0.5713536  0.4556843 ]"
59	"[ 817 2426  951  856 1089  909  608  474  865 2557 3093 1819 2739 1833
  995  981  513  839  444   55]"	"[1637  574 1207 1634 1847 1131  447  980  415  550 1195 1119  146  313
  855  177 1832 1051  823  139 1567  242  652 1849 1462  406 1230  223
 1269 1388 1231 1802]"	"[8.837775   7.9684167  7.5321674  7.260019   5.16507    4.9793935
 4.177709   4.070264   3.8739746  3.5958817  3.4478927  3.1282847
 2.9682462  2.680065   2.5011277  2.4463887  2.194989   1.9839438
 1.9232936  1.613003   1.5455962  1.4862696  1.4701306  1.1460178
 1.0995078  0.97532946 0.93565106 0.8331752  0.80813193 0.7194613
 0.65230155 0.6360494 ]"
59	"[2426  951  856 1089  909  608  474  865 2557 3093 1819 2739 1833  995
  981  513  839  444   55 2310]"	"[1634 1207 1637  236  823   35  447  177  421 1802 1078  406   61 1963
  401 1195 1193 1051 1402 1131  980 2015  139 1746  146 1462 1847  313
 1567  550  885 1143]"	"[8.983684   8.2379675  7.783835   6.0927467  4.138913   3.9943922
 3.5921974  3.5596845  3.4944723  3.2763987  3.2180362  3.0983083
 3.0465248  2.908932   2.4269495  2.343948   2.3415544  2.2875605
 2.2630632  2.033958   1.9468491  1.8399552  1.474362   1.4207885
 1.4051509  1.2256823  1.2054938  1.0669138  1.045938   0.95331025
 0.6024089  0.5660063 ]"
59	"[ 951  856 1089  909  608  474  865 2557 3093 1819 2739 1833  995  981
  513  839  444   55 2310  754]"	"[ 823 1637  652 1634  980 1567  447 1539  855 1849   61 1207  620  146
  415 1963 1495 1863  421  406 1296 1802 1078  313 1605  186 1462   99
 1193  236 1074 1045]"	"[7.350895  6.2776704 5.9266806 5.202977  4.8535023 4.673139  4.589455
 4.24347   3.8718214 3.859708  3.8091426 3.5481153 3.1597545 2.990604
 2.6994715 2.6527011 2.606196  2.4773068 2.3718214 2.2913008 2.2455065
 2.2410073 2.2406416 2.2038743 2.0857167 2.076961  2.016396  1.9973347
 1.802001  1.7285905 1.659822  1.5987537]"
59	"[ 856 1089  909  608  474  865 2557 3093 1819 2739 1833  995  981  513
  839  444   55 2310  754 1033]"	"[ 980 1637  406  561  265  823 1420 1131  177 1192   35 1802  415 1634
  550 1592 1849 1388 1230  855 1200  905  447 1193  626  421 1847  146
 1604 1555  803  293]"	"[8.856126  7.5932174 6.5824046 6.411103  5.9265494 5.3579717 4.996386
 4.6819563 4.582542  4.237633  3.3736777 3.2681096 2.9285674 2.7196152
 2.5249267 2.3967311 2.3926427 2.3827827 2.058528  1.9984545 1.7355638
 1.6171863 1.5837058 1.499039  1.4027113 1.3371589 1.2293954 1.1275648
 1.0541372 1.0191668 1.0158594 0.9145329]"
59	"[1089  909  608  474  865 2557 3093 1819 2739 1833  995  981  513  839
  444   55 2310  754 1033 2649]"	"[ 823  348 1637  406  177 1051 1802  980  447 1863 1193  803  313 1567
  855 1978 1746 1605 1207 1192   61  171 1462  421  550 1453 1849 1820
  139   35   99  265]"	"[10.553786    8.716101    6.829177    5.477841    5.3201504   4.5175204
  4.4033694   3.4493597   3.1128902   3.0696325   3.0392876   2.9070916
  2.8506744   2.8348403   2.626977    2.5519845   2.3342373   2.1907165
  2.190009    2.1225052   1.8655416   1.7933793   1.4834083   1.4460179
  1.3834125   1.0147272   0.9882211   0.95848525  0.9149069   0.84678006
  0.80114394  0.62945354]"
59	"[ 909  608  474  865 2557 3093 1819 2739 1833  995  981  513  839  444
   55 2310  754 1033 2649  964]"	"[ 538  823 1637 1420  406 1230  177  980 1462  421 1978 1592 1746 1207
  139 1193  905 1802  803   61  664 1166 1173  991 1192  415  626 1849
 1453 1445  171  614]"	"[8.038057   7.4074097  7.3184643  6.019795   5.9640803  5.6039286
 5.187823   4.2508793  4.005785   3.7072732  2.9484477  2.4457464
 2.3517725  2.3463664  2.194669   2.1905382  1.974673   1.9657722
 1.9201839  1.6745706  1.2971852  1.0809065  1.0611223  0.947448
 0.73272026 0.66600215 0.5606406  0.36286205 0.35758638 0.34572333
 0.2984     0.27393222]"
59	"[ 608  474  865 2557 3093 1819 2739 1833  995  981  513  839  444   55
 2310  754 1033 2649  964 1012]"	"[ 626  823  997 1637  533  980 1207 1895  803  447 1078 1143  406 1978
  121 1193   35 1567  139 1230  177 1746  415  855 1863  171  421   61
 1802  313 1420 2015]"	"[11.129417   7.5718966  7.3638573  5.712324   5.6540093  4.9947867
  4.2178884  3.7800434  2.9212573  2.6438532  2.503529   2.401187
  2.3706884  2.2604027  2.208606   2.1839027  2.1677113  2.0319602
  1.9661047  1.7388881  1.6793846  1.6571863  1.6385597  1.608538
  1.4027052  1.3615438  1.260016   1.2347056  1.1486366  1.11448
  0.9805062  0.8245362]"
59	"[ 474  865 2557 3093 1819 2739 1833  995  981  513  839  444   55 2310
  754 1033 2649  964 1012  957]"	"[ 980  522 1637  406  823 1207 1195  803 1895  626  415  447  177 1193
 1849 1802   35   61 1192  550  421  664  680 1847 1963 1078  826 1634
   99 1605 1842 1346]"	"[9.293921   8.496784   6.3176603  6.2186036  5.6509023  5.4979544
 4.351598   3.495089   3.4670768  3.3406382  3.0685434  3.0066473
 2.5139887  2.4601538  2.088223   2.0070658  1.9604908  1.893343
 1.6819557  1.6615721  1.6124884  1.5172594  1.5132532  1.3243684
 1.2642267  1.1540519  1.0930101  1.0883261  1.025974   0.8723425
 0.85303545 0.7556443 ]"
59	"[ 865 2557 3093 1819 2739 1833  995  981  513  839  444   55 2310  754
 1033 2649  964 1012  957  450]"	"[ 198 1637  980  823 1207 1746  415  421  406 1963 1462  313  855 1230
 1847 1051  447  803 1119 1592   99 1895 1178  826  645 1192  652  139
  680 1863 1193 1832]"	"[9.666113  8.341859  6.04393   5.9350953 5.821233  5.70953   5.401137
 4.0607696 4.013382  3.7484763 3.589329  3.5547302 2.8374672 2.6285965
 2.5808022 2.5444503 2.1957772 1.9885575 1.6372169 1.6358635 1.5588888
 1.3831129 1.3160844 1.313244  1.2889779 1.2885433 1.2882317 1.2156745
 1.2136374 1.159446  1.0483034 0.9975128]"
59	"[2557 3093 1819 2739 1833  995  981  513  839  444   55 2310  754 1033
 2649  964 1012  957  450  527]"	"[ 823 1637 1592 1269  415 1555 1207  406 1832 1847  177 1846 1192  146
 1462 1746  313  905 1388  980 1863  139 1230 1166  855   61 1634  626
  447 1051  458  652]"	"[10.574978    8.625556    8.2094145   6.7351007   4.416727    4.1594744
  3.9291158   3.7524598   3.1545494   2.9022279   2.5117116   2.5042746
  2.4935467   2.4681005   2.111595    1.9084818   1.8357699   1.784486
  1.7435133   1.5662091   1.5611413   1.552581    1.5371755   1.464026
  1.3505545   1.1076037   1.0543101   1.0229542   0.98044837  0.89331216
  0.84794044  0.72362405]"
59	"[3093 1819 2739 1833  995  981  513  839  444   55 2310  754 1033 2649
  964 1012  957  450  527 1561]"	"[ 823 1480 1192 1637  182  855 1895  415  406 1131  803 1207 1051  905
 1605  139  177 1195  626 1555  980 1847  447 1420  242  458 1709 1166
 1802 1746 1462  223]"	"[10.890647   7.5442057  6.270615   5.614011   5.3847847  4.323158
  4.0891156  4.047626   3.7852912  3.207461   3.0186338  2.872765
  2.8408175  2.7186072  2.6756842  2.5886228  2.2951705  2.1575615
  1.9504036  1.9348698  1.9047345  1.8807685  1.8755507  1.8114382
  1.691989   1.632587   1.562648   1.3799193  1.2506292  1.2303991
  1.2057046  1.1380628]"
59	"[1819 2739 1833  995  981  513  839  444   55 2310  754 1033 2649  964
 1012  957  450  527 1561 1471]"	"[ 313  823  980  421 1637  652  548 1078 1909 1592  447 1895  139  177
 1230 1051 1192  626  542 1131 1978  415 1166  385  458   89  803  406
 1798 1863 1567 1539]"	"[7.471985  7.232352  6.9048004 5.7036133 4.8339477 4.8316393 4.298485
 3.81955   3.8102407 3.7225902 3.5411732 3.468577  3.177901  3.1426494
 3.0713031 3.0057263 2.495523  2.474071  2.4652522 2.3556173 2.125538
 1.9231826 1.7776519 1.7570267 1.7097497 1.6988189 1.6869045 1.676519
 1.6051494 1.3605227 1.2704791 1.2448771]"
59	"[2739 1833  995  981  513  839  444   55 2310  754 1033 2649  964 1012
  957  450  527 1561 1471 1013]"	"[ 385  980  680  823 1637  626 1846 1078  542  447  852 1192  171  855
  177  406  139  242 1173  313 1462  652 1555 1230 1832 1863 1166 1709
  905 1131 1923  415]"	"[7.6049204 7.417733  7.228526  6.650238  6.4442134 5.8222284 5.2483244
 4.2703834 4.117918  3.6229763 3.3275723 3.3244677 3.1152756 3.0254436
 2.5806034 2.5769932 2.5487652 2.4644387 2.4561558 2.3813567 2.2777343
 2.0680745 2.0355108 1.7945572 1.7245433 1.7033174 1.4588785 1.4266007
 1.3231204 1.1413138 1.019738  1.0008308]"
59	"[1833  995  981  513  839  444   55 2310  754 1033 2649  964 1012  957
  450  527 1561 1471 1013  998]"	"[ 980 1896 1637 1846 1173 1555 1230  680  177  171  823  406 1895 1832
 1166  421  855 1634  447  664 1708  139  626 1078 1863  803  415  652
   99 1709 1119 1963]"	"[9.701711   8.066247   7.5006623  5.8874764  4.889797   4.5812907
 4.3541265  4.2344294  4.0925326  4.0156283  3.8923943  3.2854967
 2.798376   2.6719785  2.5103967  2.4744794  2.3469877  2.272747
 2.1269493  1.9760323  1.9695104  1.6673462  1.4797205  1.4148176
 1.313597   1.1834348  0.95750535 0.8033385  0.77092195 0.7663839
 0.6060398  0.5554731 ]"
59	"[ 995  981  513  839  444   55 2310  754 1033 2649  964 1012  957  450
  527 1561 1471 1013  998  699]"	"[1637  823  980 1268 1173 1318 1230  680 1708   61  855 1832 1388 1462
 1555 1207  447 1634 1567 1846 1746 1192 1863  905  626  177 1119   99
  139 1896  803 1336]"	"[8.049733  7.687017  6.9894915 6.698764  6.071151  5.600351  4.6262794
 4.236579  3.935172  3.9225943 3.513822  3.3933864 3.2180874 2.9119375
 2.8240323 2.6409802 2.5354943 2.3461046 2.2949066 2.14177   1.9003713
 1.8654959 1.8515453 1.8258812 1.6730487 1.54411   1.3859059 1.3075761
 1.1383098 0.9244282 0.9173228 0.6686922]"
